"","date","PA","batters","pitchers","pitches","takes","swings","calledStrikes","whiffs","fouls","BIP","H","BB","SO","outsideZone","insideZone","badCalls","swingsOZ","swingsIZ","takesOZ","takesIZ"
"32",2015-05-06,1233,327,126,4581,2418,2119,769,393,827,899,316,94,225,2278,2298,112,631,1487,1621,796
"33",2015-05-07,821,226,92,3171,1658,1477,524,322,578,577,188,65,168,1571,1597,68,432,1045,1112,545
"34",2015-05-08,1020,282,104,3876,2048,1782,637,401,666,715,238,72,212,1964,1912,90,559,1223,1372,676
"35",2015-05-09,1202,304,130,4569,2466,2041,843,436,747,858,296,97,227,2255,2313,111,618,1422,1593,873
"36",2015-05-10,1115,313,117,4270,2285,1934,728,394,756,784,234,97,218,2023,2241,91,484,1449,1513,771
"37",2015-05-11,770,213,80,2927,1525,1382,504,284,567,531,178,64,163,1461,1466,89,427,955,1019,506
"38",2015-05-12,1149,305,112,4288,2251,1985,737,413,754,818,277,73,232,2086,2199,109,578,1405,1467,783
"39",2015-05-13,1093,304,113,4154,2198,1892,726,449,701,742,231,79,248,2088,2066,93,598,1294,1445,753
"40",2015-05-14,821,229,90,3194,1680,1482,522,319,587,576,195,66,164,1548,1643,67,415,1066,1110,568
"41",2015-05-15,1185,330,128,4468,2301,2115,760,407,831,877,301,70,216,2101,2325,110,580,1516,1484,796
"42",2015-05-16,1156,327,121,4412,2319,2051,833,421,811,819,287,74,249,2112,2293,126,616,1431,1474,842
"43",2015-05-17,1092,309,101,4080,2108,1924,689,424,719,781,232,80,214,2004,2068,97,574,1348,1395,707
"44",2015-05-18,575,150,61,2184,1101,1057,375,248,413,396,119,36,136,1037,1145,55,319,738,699,400
"45",2015-05-19,1111,318,116,4117,2145,1935,691,431,707,797,245,76,220,2007,2098,92,563,1365,1415,725
"46",2015-05-20,1126,323,122,4227,2201,1963,741,396,754,813,234,77,215,2062,2163,103,576,1387,1438,762
"47",2015-05-21,887,247,96,3393,1738,1626,551,353,655,618,193,71,190,1592,1801,64,435,1191,1140,598
"48",2015-05-22,1167,310,116,4435,2302,2084,755,402,832,850,272,87,207,2149,2284,112,592,1492,1522,779
"49",2015-05-23,1184,324,117,4357,2255,2022,753,453,735,834,253,67,254,2067,2282,89,571,1448,1433,820
"50",2015-05-24,1111,314,115,4221,2175,2002,717,442,770,790,259,74,231,2035,2182,92,578,1422,1425,748
"51",2015-05-25,1114,309,114,4170,2189,1933,723,386,750,797,269,74,227,1999,2162,79,550,1379,1411,774
"52",2015-05-26,1118,309,121,4308,2253,2017,716,426,784,807,242,82,210,2142,2165,117,573,1444,1542,710
"53",2015-05-27,1107,315,113,4118,2132,1933,720,405,730,798,264,57,238,1998,2118,121,527,1405,1436,695
"54",2015-05-28,600,153,59,2243,1165,1056,402,206,416,434,144,36,115,1064,1177,54,294,761,750,414
"55",2015-05-29,1096,302,117,4158,2167,1934,700,453,730,751,226,72,254,2063,2095,95,591,1343,1429,738
"56",2015-05-30,1045,294,114,3944,2042,1865,696,386,717,762,254,63,207,1854,2058,88,528,1327,1304,717
"57",2015-05-31,1222,328,136,4636,2393,2151,758,405,855,891,271,86,219,2256,2368,113,571,1580,1626,764
"58",2015-06-01,662,188,63,2475,1288,1162,429,276,430,456,150,40,156,1241,1234,64,369,793,852,436
"59",2015-06-02,1279,323,132,4786,2468,2276,839,492,863,921,306,87,258,2334,2450,121,687,1589,1623,845
"60",2015-06-03,1201,320,117,4402,2272,2082,770,448,769,865,276,73,246,2082,2320,89,600,1482,1447,825
"61",2015-06-04,765,201,85,2990,1510,1424,479,298,582,544,173,49,156,1467,1522,66,417,1007,1008,502
"62",2015-06-05,1122,313,122,4162,2205,1908,748,396,697,815,266,73,220,2107,2047,112,603,1299,1472,731
"63",2015-06-06,1099,304,109,4209,2180,1982,722,408,810,764,255,83,234,2032,2171,103,574,1407,1430,749
"64",2015-06-07,1111,306,115,4207,2151,2004,677,434,775,795,253,63,231,2066,2134,92,574,1428,1457,692
"65",2015-06-08,590,167,55,2247,1102,1117,363,261,438,418,138,27,137,1086,1155,49,345,770,722,376
"66",2015-06-09,1095,301,110,4166,2131,1994,670,411,786,797,248,67,215,2031,2135,87,570,1424,1429,702
"67",2015-06-10,1129,310,122,4271,2231,1998,741,409,769,820,282,77,219,2093,2174,98,613,1384,1457,771
"68",2015-06-11,675,185,74,2554,1333,1188,451,258,450,480,140,52,127,1257,1297,72,351,837,881,452
"69",2015-06-12,1149,319,125,4461,2325,2063,766,426,815,822,274,77,227,2161,2300,95,590,1473,1511,814
"70",2015-06-13,1127,310,118,4174,2110,2006,698,404,781,821,266,60,225,2010,2164,105,573,1433,1393,717
"71",2015-06-14,1109,303,118,4261,2229,1970,726,435,787,748,240,85,253,2124,2133,128,576,1393,1502,724
"72",2015-06-15,1022,288,100,3930,2107,1786,675,383,669,734,221,76,201,1992,1938,103,567,1219,1401,706
"73",2015-06-16,1132,316,113,4255,2272,1951,735,345,763,843,283,85,184,2097,2153,107,550,1398,1523,748
"74",2015-06-17,1122,319,129,4316,2259,2020,733,411,813,796,254,73,236,2134,2175,106,608,1410,1503,753
"75",2015-06-18,1017,283,111,3871,2038,1784,673,386,693,705,223,67,231,1883,1983,76,508,1273,1336,701
"76",2015-06-19,1130,316,101,4215,2195,1978,702,416,746,816,279,84,210,2120,2089,102,609,1365,1482,711
"77",2015-06-20,1104,313,114,4166,2138,1972,680,415,777,780,238,80,212,2078,2086,123,581,1390,1452,685
"78",2015-06-21,1143,318,117,4315,2213,2037,693,400,796,841,285,78,210,2086,2223,78,586,1451,1457,754
"79",2015-06-22,540,143,60,2118,1090,1009,336,215,403,391,140,38,101,1064,1054,40,316,693,733,357
"80",2015-06-23,1173,315,126,4500,2343,2107,752,447,831,829,284,82,238,2189,2310,105,590,1517,1560,782
"81",2015-06-24,1158,311,125,4356,2202,2096,723,448,814,834,254,75,234,2123,2232,100,616,1480,1463,739
"82",2015-06-25,885,243,95,3343,1726,1560,558,332,600,628,220,58,178,1683,1660,91,464,1096,1173,553
"83",2015-06-26,1122,310,118,4125,2141,1924,715,413,697,814,263,72,217,2021,2102,89,590,1333,1389,752
"84",2015-06-27,905,254,88,3406,1765,1590,587,333,600,657,206,57,176,1677,1727,84,466,1122,1171,594
"85",2015-06-28,1219,327,128,4756,2486,2213,785,513,847,853,248,75,272,2394,2362,98,687,1526,1662,824
"86",2015-06-29,680,181,69,2599,1363,1210,435,243,478,489,168,56,126,1322,1275,82,376,834,929,434
"87",2015-06-30,1161,307,124,4529,2309,2163,712,474,882,807,241,77,260,2290,2239,95,663,1500,1582,727
"88",2015-07-01,1117,317,114,4202,2134,2017,702,426,793,798,262,65,234,2030,2169,77,597,1419,1395,738
"89",2015-07-02,932,243,100,3534,1826,1660,573,389,615,656,207,70,191,1786,1747,71,533,1126,1219,607
"90",2015-07-03,1146,313,124,4458,2350,2076,763,405,859,812,246,92,230,2198,2259,122,612,1464,1562,787
"91",2015-07-04,1113,309,111,4172,2136,1985,696,363,797,825,266,71,194,2016,2155,102,566,1418,1412,724
"92",2015-07-05,1112,313,115,4251,2265,1947,716,391,768,788,236,88,217,2080,2168,129,539,1407,1516,749
"93",2015-07-06,751,206,75,2814,1409,1382,437,272,553,557,183,50,136,1396,1417,67,410,971,969,440
"94",2015-07-07,1274,316,137,4841,2543,2247,832,488,863,896,286,88,271,2397,2444,102,687,1560,1680,863
"95",2015-07-08,1060,285,111,4092,2137,1905,679,379,782,744,243,81,217,2004,2088,88,546,1359,1418,719
"96",2015-07-09,701,204,71,2659,1341,1296,438,273,509,514,152,43,132,1297,1361,59,387,908,893,448
"97",2015-07-10,1081,306,113,4193,2181,1982,737,434,801,747,249,69,249,2028,2165,96,597,1385,1413,768
"98",2015-07-11,1158,320,135,4339,2250,2021,731,405,777,839,274,81,215,2136,2203,98,586,1435,1495,755
"99",2015-07-12,1093,308,114,4120,2080,1997,661,452,747,798,258,57,223,2031,2089,81,620,1377,1386,694
"100",2015-07-17,1176,323,133,4512,2333,2133,734,455,855,823,241,97,236,2327,2184,148,657,1476,1637,695
"101",2015-07-18,1153,312,119,4414,2217,2142,664,485,829,828,261,72,233,2163,2237,79,618,1519,1506,703
"102",2015-07-19,1062,285,112,4086,2067,1960,636,442,777,741,246,74,228,2077,1998,104,619,1340,1429,637
"103",2015-07-20,823,216,84,3132,1642,1461,488,270,580,611,202,71,130,1526,1606,53,421,1040,1085,557
"104",2015-07-21,1156,316,133,4482,2339,2090,739,454,828,808,263,81,242,2264,2214,100,650,1440,1575,764
"105",2015-07-22,1247,328,137,4812,2529,2193,819,483,855,855,301,100,263,2415,2389,115,665,1528,1682,846
"106",2015-07-23,803,223,80,3062,1565,1449,521,340,552,557,173,46,188,1530,1532,59,470,979,1029,536
"107",2015-07-24,1100,311,112,4158,2086,2013,684,454,752,807,260,50,223,2037,2118,98,612,1399,1386,700
"108",2015-07-25,1099,311,112,4125,2159,1923,698,402,723,798,242,66,219,2046,2066,97,594,1327,1429,728
"109",2015-07-26,1140,320,117,4354,2176,2115,666,453,848,814,273,73,228,2173,2180,89,663,1452,1465,711
"110",2015-07-27,708,183,76,2714,1434,1237,449,232,497,508,159,54,127,1391,1321,58,384,853,977,457
"111",2015-07-28,1119,298,110,4142,2162,1941,692,386,741,814,256,85,199,2015,2125,91,543,1398,1442,720
"112",2015-07-29,1100,305,100,4258,2209,2019,724,434,803,782,264,64,238,2070,2181,98,576,1442,1473,734
"113",2015-07-30,999,272,107,3816,1999,1760,672,351,690,719,250,69,191,1848,1961,91,499,1258,1312,687
"114",2015-07-31,1191,314,126,4567,2328,2188,764,434,905,849,282,76,250,2227,2340,108,656,1532,1536,792
"115",2015-08-01,1102,303,117,4230,2148,2031,710,415,804,812,251,58,215,2047,2178,118,572,1456,1436,710
"116",2015-08-02,1104,320,118,4234,2217,1972,705,417,782,773,224,68,242,2114,2120,109,586,1386,1499,718
"117",2015-08-03,815,215,85,3031,1611,1397,534,270,533,594,220,53,157,1467,1564,74,402,995,1050,561
"118",2015-08-04,1140,316,123,4476,2356,2068,751,465,809,794,257,81,245,2254,2218,116,628,1440,1587,768
"119",2015-08-05,1195,327,139,4726,2497,2176,793,449,900,827,259,98,249,2317,2409,105,622,1554,1655,842
"120",2015-08-06,774,210,85,3023,1604,1385,466,278,549,558,176,68,136,1556,1466,53,427,958,1106,498
"121",2015-08-07,1141,312,127,4399,2279,2084,740,421,839,824,270,73,231,2170,2229,104,616,1468,1527,752
"122",2015-08-08,1131,314,117,4432,2351,2042,746,420,829,793,262,93,229,2220,2211,105,603,1438,1591,760
"123",2015-08-09,1138,310,126,4315,2164,2078,688,433,850,795,255,72,242,2086,2227,91,577,1501,1454,710
"124",2015-08-10,504,143,43,1933,992,922,334,193,363,366,115,30,103,949,984,44,289,633,648,344
"125",2015-08-11,1146,310,120,4375,2368,1969,773,433,721,815,243,85,233,2200,2174,114,580,1388,1593,775
"126",2015-08-12,1116,318,112,4299,2221,2028,756,482,766,780,250,73,249,2122,2176,99,639,1389,1442,778
"127",2015-08-13,693,191,80,2718,1461,1237,456,255,481,501,172,59,129,1345,1372,60,354,883,977,483
"128",2015-08-14,1145,314,120,4254,2227,1981,762,397,733,851,278,68,206,1968,2284,81,515,1466,1419,806
"129",2015-08-15,1195,323,122,4401,2324,2040,751,420,757,863,297,85,230,2146,2252,96,597,1440,1522,802
"130",2015-08-16,1132,311,121,4337,2242,2054,748,492,805,757,250,78,281,2149,2182,113,616,1436,1499,740
"131",2015-08-17,746,207,76,2878,1475,1378,489,283,559,536,168,57,143,1405,1470,84,402,975,982,491
"132",2015-08-18,1253,327,148,4894,2508,2307,765,489,939,879,293,97,251,2442,2444,97,702,1605,1690,817
"133",2015-08-19,1124,319,122,4310,2238,2045,690,468,802,775,260,87,247,2132,2174,77,609,1434,1503,735
"134",2015-08-20,809,231,72,3190,1694,1460,583,294,604,562,186,57,180,1588,1598,88,477,983,1094,600
"135",2015-08-21,1139,310,115,4362,2194,2136,721,451,868,817,278,63,244,2196,2165,113,696,1440,1477,716
"136",2015-08-22,1151,321,124,4380,2230,2116,723,434,840,842,287,70,226,2090,2287,90,615,1500,1458,770
"137",2015-08-23,1172,317,129,4571,2330,2188,704,454,920,814,271,90,243,2203,2364,81,601,1585,1563,767
"138",2015-08-24,763,207,77,2864,1494,1347,482,298,499,550,192,54,146,1438,1422,76,422,925,1000,494
"139",2015-08-25,1173,321,131,4523,2455,2028,768,405,781,842,283,100,213,2270,2252,118,570,1457,1671,784
"140",2015-08-26,1140,308,119,4426,2340,2037,742,448,810,779,252,99,246,2145,2279,89,561,1475,1548,792
"141",2015-08-27,824,237,87,3229,1747,1449,541,315,569,565,170,71,173,1623,1605,70,450,998,1150,597
"142",2015-08-28,1075,317,114,4160,2222,1908,746,429,749,730,210,92,237,2058,2085,97,581,1321,1455,756
"143",2015-08-29,1146,320,122,4421,2264,2097,734,448,832,817,275,85,221,2212,2208,101,659,1437,1501,763
"144",2015-08-30,1188,326,121,4456,2295,2100,755,444,811,845,311,66,252,2190,2264,128,599,1500,1544,750
"145",2015-08-31,946,258,103,3680,1927,1700,609,379,656,665,219,73,188,1835,1837,75,503,1194,1290,632
"146",2015-09-01,1231,339,144,4720,2416,2251,781,409,939,903,301,78,232,2301,2416,100,684,1567,1576,840
"147",2015-09-02,1154,333,136,4333,2150,2132,679,483,820,829,300,72,241,2097,2232,83,631,1499,1432,716
"148",2015-09-03,483,142,56,1798,960,819,313,153,314,352,138,44,82,909,889,43,256,563,644,316
"149",2015-09-04,1104,315,129,4196,2209,1935,709,372,771,792,281,88,207,2082,2114,81,594,1341,1448,761
"150",2015-09-05,1185,324,123,4558,2476,2035,769,443,755,837,252,96,229,2277,2281,93,580,1455,1662,814
"151",2015-09-06,1125,332,136,4284,2200,2031,695,418,811,802,259,95,212,2041,2240,70,552,1477,1450,750
"152",2015-09-07,1148,335,136,4331,2257,2027,729,449,772,806,292,79,243,2089,2239,97,563,1462,1492,764
"153",2015-09-08,1150,331,142,4388,2295,2052,692,480,790,782,244,90,261,2221,2166,87,644,1408,1545,750
"154",2015-09-09,1125,331,134,4333,2283,1994,727,442,772,780,249,81,242,2163,2170,99,603,1391,1519,764
"155",2015-09-10,481,143,52,1789,927,850,289,199,321,330,104,47,98,906,883,42,262,588,633,294
"156",2015-09-11,1138,305,133,4447,2303,2091,729,461,840,790,261,82,244,2242,2199,98,661,1428,1544,758
"157",2015-09-12,1174,319,148,4628,2541,2049,801,430,808,811,267,110,237,2346,2279,97,630,1416,1695,846
"158",2015-09-13,1278,337,154,5014,2663,2299,831,510,910,879,282,115,263,2447,2561,94,636,1659,1772,890
"159",2015-09-14,955,273,121,3760,1946,1756,631,433,696,627,205,79,231,1902,1858,97,585,1171,1267,679
"160",2015-09-15,1302,343,173,5051,2669,2316,841,543,904,869,282,105,301,2510,2541,107,687,1629,1779,890
"161",2015-09-16,1154,343,127,4410,2271,2107,699,446,847,814,259,88,241,2130,2280,71,596,1511,1508,763
"162",2015-09-17,702,202,84,2627,1353,1247,453,256,484,507,177,41,144,1225,1398,51,362,885,846,507
"163",2015-09-18,1070,313,127,4171,2191,1917,680,436,763,718,224,92,232,2083,2086,93,551,1366,1478,713
"164",2015-09-19,1251,349,157,4795,2455,2267,771,520,891,856,292,96,269,2381,2408,110,696,1571,1630,823
"165",2015-09-20,1147,335,125,4441,2322,2071,724,487,803,781,269,98,253,2161,2276,79,580,1489,1539,781
"166",2015-09-21,755,212,92,2870,1522,1300,489,269,490,541,175,59,139,1447,1423,72,406,894,1001,521
"167",2015-09-22,1126,339,128,4407,2334,2019,732,474,793,752,232,92,262,2241,2165,99,639,1379,1563,771
"168",2015-09-23,1144,345,158,4381,2258,2057,721,450,799,808,254,83,232,2123,2254,89,602,1454,1470,786
"169",2015-09-24,908,270,119,3482,1818,1616,589,323,653,640,222,66,183,1676,1801,57,463,1151,1171,645
"170",2015-09-25,1125,334,135,4295,2231,2042,724,458,797,787,271,76,248,2114,2181,86,637,1405,1458,773
"171",2015-09-26,1153,314,150,4331,2297,1983,745,452,705,826,269,91,216,2122,2205,72,611,1370,1464,831
"172",2015-09-27,1113,336,138,4221,2168,1998,670,423,764,811,259,72,213,2090,2126,89,607,1389,1445,720
"173",2015-09-28,752,220,96,2856,1483,1341,489,310,512,519,147,58,163,1391,1465,80,377,964,990,493
"174",2015-09-29,887,263,99,3426,1790,1614,591,353,640,621,195,58,196,1672,1753,51,514,1100,1142,648
"175",2015-09-30,1397,356,174,5369,2850,2464,881,507,983,974,328,124,277,2674,2695,112,736,1728,1903,947
"176",2015-10-01,865,255,107,3401,1849,1521,575,335,593,593,189,67,194,1701,1695,72,447,1073,1232,613
"177",2015-10-02,919,264,104,3551,1870,1643,594,371,621,651,197,65,185,1755,1796,85,491,1152,1237,633
"178",2015-10-03,1273,334,152,4926,2575,2284,851,544,893,847,258,88,310,2405,2520,115,678,1606,1680,894
"179",2015-10-04,1167,361,153,4550,2347,2171,727,485,883,803,253,101,251,2178,2369,83,614,1556,1542,804
